"year","month","day","week","death","temp"
2001,11,13,1560,62,6.9359069824219
2001,11,14,1560,58,4.07894287109377
2001,11,15,1560,58,1.83059082031252
2001,11,16,1560,55,3.23006591796877
2001,11,17,1560,49,4.24248657226565
2001,11,18,1560,57,2.42031250000002
2001,11,19,1561,44,2.95699462890627
2001,11,20,1561,35,4.6347595214844
2001,11,21,1561,55,3.48055419921877
2001,11,22,1561,42,6.15157470703127
2001,11,23,1561,56,3.50148925781252
2001,11,24,1561,43,7.41338500976565
2001,11,25,1561,52,9.19133911132815
2001,11,26,1562,51,7.22185668945315
2001,11,27,1562,48,5.38033447265627
2001,11,28,1562,52,7.51516113281252
2001,11,29,1562,60,8.23140869140627
2001,11,30,1562,51,12.3472839355469
2001,12,1,1562,46,11.4645935058594
2001,12,2,1562,59,6.8012634277344
2001,12,3,1563,51,9.52425537109377
2001,12,4,1563,39,9.14983520507815
2001,12,5,1563,46,9.47945556640627
2001,12,6,1563,65,7.4498229980469
2001,12,7,1563,53,3.32497558593752
2001,12,8,1563,45,1.61260375976565
2001,12,9,1563,43,0.238610839843773
2001,12,10,1564,52,-0.262213134765602
2001,12,11,1564,59,0.452966308593773
2001,12,12,1564,47,2.77749023437502
2001,12,13,1564,55,2.36464843750002
2001,12,14,1564,38,-2.98453369140623
2001,12,15,1564,51,-2.50107421874998
2001,12,16,1564,54,-1.24179687499998
2001,12,17,1565,43,-0.973577880859352
2001,12,18,1565,58,0.446710205078148
2001,12,19,1565,53,1.07463989257815
2001,12,20,1565,66,1.3432556152344
2001,12,21,1565,61,0.933068847656273
2001,12,22,1565,47,1.81923828125002
2001,12,23,1565,57,-1.14682617187498
2001,12,24,1566,56,0.510339355468773
2001,12,25,1566,43,5.06893310546877
2001,12,26,1566,58,0.571160888671898
2001,12,27,1566,52,3.02459106445315
2001,12,28,1566,54,8.39019165039065
2001,12,29,1566,45,4.48784790039065
2001,12,30,1566,37,0.233880615234398
2001,12,31,1567,46,-1.3764709472656
2002,1,1,1567,59,-2.11615600585935
2002,1,2,1567,60,-2.08408203124998
2002,1,3,1567,55,-1.26596679687498
2002,1,4,1567,51,0.485498046875023
2002,1,5,1567,54,-0.0313476562499773
2002,1,6,1567,57,-0.0961669921874773
2002,1,7,1568,71,1.41362915039065
2002,1,8,1568,66,0.849664306640648
2002,1,9,1568,51,0.564874267578148
2002,1,10,1568,80,2.59249267578127
2002,1,11,1568,68,4.3569274902344
2002,1,12,1568,66,3.2528015136719
2002,1,13,1568,59,4.02944335937502
2002,1,14,1569,64,6.06643066406252
2002,1,15,1569,69,6.24602661132815
2002,1,16,1569,63,3.33529052734377
2002,1,17,1569,51,4.0627380371094
2002,1,18,1569,67,5.98858032226565
2002,1,19,1569,64,7.32766113281252
2002,1,20,1569,56,8.36345825195315
2002,1,21,1570,61,8.16146240234377
2002,1,22,1570,60,8.03432617187502
2002,1,23,1570,58,7.82949218750002
2002,1,24,1570,67,9.73430786132815
2002,1,25,1570,61,8.17348632812502
2002,1,26,1570,61,10.6354309082031
2002,1,27,1570,59,12.4514099121094
2002,1,28,1571,54,12.1316162109375
2002,1,29,1571,49,8.41176757812502
2002,1,30,1571,56,8.99086914062502
2002,1,31,1571,60,9.93032226562502
2002,2,1,1571,49,10.9263854980469
2002,2,2,1571,45,10.1888671875
2002,2,3,1571,48,10.7439819335938
2002,2,4,1572,58,9.39043579101565
2002,2,5,1572,55,10.8213134765625
2002,2,6,1572,59,7.07033691406252
2002,2,7,1572,40,5.12322387695315
2002,2,8,1572,56,9.3789001464844
2002,2,9,1572,48,9.75542602539065
2002,2,10,1572,44,8.60598144531252
2002,2,11,1573,35,10.7887817382813
2002,2,12,1573,44,12.152978515625
2002,2,13,1573,47,9.44573364257815
2002,2,14,1573,58,5.13485107421877
2002,2,15,1573,51,1.86065063476565
2002,2,16,1573,46,2.16375122070315
2002,2,17,1573,54,3.91494140625002
2002,2,18,1574,52,3.45687255859377
2002,2,19,1574,52,5.91475830078127
2002,2,20,1574,49,7.92629394531252
2002,2,21,1574,55,4.11138305664065
2002,2,22,1574,50,7.58168945312502
2002,2,23,1574,42,6.50945434570315
2002,2,24,1574,35,5.57454833984377
2002,2,25,1575,42,9.78664550781252
2002,2,26,1575,48,11.2664123535156
2002,2,27,1575,54,7.82686767578127
2002,2,28,1575,56,6.36626586914065
2002,3,1,1575,45,5.64351806640627
2002,3,2,1575,50,3.20968017578127
2002,3,3,1575,35,3.00835571289065
2002,3,4,1576,47,5.1594177246094
2002,3,5,1576,47,5.45855102539065
2002,3,6,1576,61,7.11953125000002
2002,3,7,1576,52,10.2261901855469
2002,3,8,1576,58,7.8507019042969
2002,3,9,1576,49,8.53374633789065
2002,3,10,1576,39,6.92458496093752
2002,3,11,1577,45,8.11760864257815
2002,3,12,1577,62,10.1468444824219
2002,3,13,1577,52,11.0715881347656
2002,3,14,1577,34,9.06194458007815
2002,3,15,1577,50,9.69857177734377
2002,3,16,1577,64,10.4407287597656
2002,3,17,1577,48,10.4744506835938
2002,3,18,1578,32,10.4188781738281
2002,3,19,1578,52,11.9755187988281
2002,3,20,1578,44,13.3026977539063
2002,3,21,1578,45,11.8713928222656
2002,3,22,1578,47,10.0840087890625
2002,3,23,1578,43,7.24550781250002
2002,3,24,1578,42,6.38921508789065
2002,3,25,1579,52,5.33818969726565
2002,3,26,1579,51,6.72866210937502
2002,3,27,1579,50,6.36797485351565
2002,3,28,1579,48,6.72237548828127
2002,3,29,1579,44,8.83901367187502
2002,3,30,1579,59,9.88637695312502
2002,3,31,1579,54,9.55422363281252
2002,4,1,1580,45,11.5760131835938
2002,4,2,1580,44,12.6856628417969
2002,4,3,1580,51,13.4019714355469
2002,4,4,1580,42,12.5071655273438
2002,4,5,1580,53,12.403466796875
2002,4,6,1580,35,9.00164184570315
2002,4,7,1580,40,8.5924011230469
2002,4,8,1581,43,9.47353515625002
2002,4,9,1581,36,8.35723266601565
2002,4,10,1581,51,8.18343505859377
2002,4,11,1581,40,8.99212036132815
2002,4,12,1581,56,9.1375671386719
2002,4,13,1581,52,7.88845214843752
2002,4,14,1581,38,5.92534790039065
2002,4,15,1582,57,7.04387817382815
2002,4,16,1582,48,8.0140319824219
2002,4,17,1582,52,10.7282348632813
2002,4,18,1582,42,9.7773376464844
2002,4,19,1582,40,9.1617370605469
2002,4,20,1582,53,8.88726196289065
2002,4,21,1582,36,10.8741394042969
2002,4,22,1583,60,13.6908203125
2002,4,23,1583,46,13.5666748046875
2002,4,24,1583,38,14.3496032714844
2002,4,25,1583,51,13.26796875
2002,4,26,1583,50,10.1277404785156
2002,4,27,1583,28,10.0541320800781
2002,4,28,1583,41,11.3697143554688
2002,4,29,1584,43,10.6308837890625
2002,4,30,1584,43,12.2674499511719
2002,5,1,1584,49,11.9945922851563
2002,5,2,1584,47,10.0411010742188
2002,5,3,1584,40,9.5452819824219
2002,5,4,1584,50,8.80355224609377
2002,5,5,1584,46,8.43352661132815
2002,5,6,1585,45,10.1028076171875
2002,5,7,1585,49,12.9096008300781
2002,5,8,1585,47,16.2536865234375
2002,5,9,1585,38,15.9185119628906
2002,5,10,1585,37,13.1008239746094
2002,5,11,1585,41,12.9166809082031
2002,5,12,1585,58,12.6598449707031
2002,5,13,1586,47,14.5601135253906
2002,5,14,1586,46,13.660791015625
2002,5,15,1586,58,14.5501342773438
2002,5,16,1586,57,18.0002685546875
2002,5,17,1586,53,19.3271728515625
2002,5,18,1586,43,15.4788452148438
2002,5,19,1586,47,14.5306640625
2002,5,20,1587,43,16.3568664550781
2002,5,21,1587,41,18.4061218261719
2002,5,22,1587,54,14.7091003417969
2002,5,23,1587,40,13.7881713867188
2002,5,24,1587,38,12.5423522949219
2002,5,25,1587,50,13.3310791015625
2002,5,26,1587,45,12.8874145507813
2002,5,27,1588,32,12.2182861328125
2002,5,28,1588,49,11.3760314941406
2002,5,29,1588,39,12.5195861816406
2002,5,30,1588,50,13.8453002929688
2002,5,31,1588,49,14.7988525390625
2002,6,1,1588,46,17.1428161621094
2002,6,2,1588,45,19.4261413574219
2002,6,3,1589,53,18.08388671875
2002,6,4,1589,44,17.0218444824219
2002,6,5,1589,42,14.9304748535156
2002,6,6,1589,45,14.3028198242188
2002,6,7,1589,49,14.2604309082031
2002,6,8,1589,34,15.3584533691406
2002,6,9,1589,34,13.90224609375
2002,6,10,1590,44,13.3705993652344
2002,6,11,1590,37,14.5690856933594
2002,6,12,1590,42,16.8481384277344
2002,6,13,1590,52,16.7335144042969
2002,6,14,1590,50,21.3538452148438
2002,6,15,1590,52,19.4291625976563
2002,6,16,1590,41,20.9643798828125
2002,6,17,1591,44,25.8696228027344
2002,6,18,1591,49,21.8368469238281
2002,6,19,1591,45,17.5014587402344
2002,6,20,1591,50,17.3273254394531
2002,6,21,1591,45,19.0742736816406
2002,6,22,1591,36,19.872705078125
2002,6,23,1591,50,17.4529968261719
2002,6,24,1592,46,16.7660461425781
2002,6,25,1592,36,17.1598754882813
2002,6,26,1592,47,17.7746520996094
2002,6,27,1592,46,16.0738464355469
2002,6,28,1592,52,14.9173828125
2002,6,29,1592,40,15.1747375488281
2002,6,30,1592,38,16.1612182617188
2002,7,1,1593,33,14.5919128417969
2002,7,2,1593,39,15.4471984863281
2002,7,3,1593,52,15.0661560058594
2002,7,4,1593,50,15.8398681640625
2002,7,5,1593,56,13.9270874023438
2002,7,6,1593,51,17.1151977539063
2002,7,7,1593,44,17.1213317871094
2002,7,8,1594,44,18.9265380859375
2002,7,9,1594,50,18.6929260253906
2002,7,10,1594,39,16.3069702148438
2002,7,11,1594,36,15.3978210449219
2002,7,12,1594,55,17.4941040039063
2002,7,13,1594,51,15.973046875
2002,7,14,1594,41,16.297509765625
2002,7,15,1595,37,17.5517211914063
2002,7,16,1595,39,19.0923095703125
2002,7,17,1595,57,18.7873168945313
2002,7,18,1595,36,17.7792297363281
2002,7,19,1595,39,17.4805541992188
2002,7,20,1595,45,19.5281921386719
2002,7,21,1595,33,17.0316101074219
2002,7,22,1596,42,17.0581298828125
2002,7,23,1596,50,18.3701110839844
2002,7,24,1596,45,18.4575744628906
2002,7,25,1596,46,17.6968017578125
2002,7,26,1596,52,20.2710510253906
2002,7,27,1596,43,23.2847229003906
2002,7,28,1596,42,25.6724487304688
2002,7,29,1597,46,25.4485107421875
2002,7,30,1597,38,22.3206420898438
2002,7,31,1597,54,17.9041687011719
2002,8,1,1597,41,17.1609436035156
2002,8,2,1597,44,16.6918884277344
2002,8,3,1597,41,16.4338012695313
2002,8,4,1597,32,15.7976013183594
2002,8,5,1598,37,16.7163024902344
2002,8,6,1598,37,16.7304626464844
2002,8,7,1598,40,19.2518249511719
2002,8,8,1598,31,17.7453552246094
2002,8,9,1598,32,15.5267883300781
2002,8,10,1598,36,15.7600341796875
2002,8,11,1598,27,16.0872741699219
2002,8,12,1599,33,17.5526977539063
2002,8,13,1599,41,17.6685729980469
2002,8,14,1599,36,19.9536987304688
2002,8,15,1599,46,22.1427856445313
2002,8,16,1599,46,22.4300476074219
2002,8,17,1599,49,23.68837890625
2002,8,18,1599,41,23.0564208984375
2002,8,19,1600,50,22.3974853515625
2002,8,20,1600,43,18.1949096679688
2002,8,21,1600,33,17.2126403808594
2002,8,22,1600,40,17.1714111328125
2002,8,23,1600,30,17.5423217773438
2002,8,24,1600,41,18.0495239257813
2002,8,25,1600,34,17.5825439453125
2002,8,26,1601,43,17.2613159179688
2002,8,27,1601,48,17.3415161132813
2002,8,28,1601,20,18.5499206542969
2002,8,29,1601,27,19.2327514648438
2002,8,30,1601,48,18.9562622070313
2002,8,31,1601,49,18.2493835449219
2002,9,1,1601,41,15.180078125
2002,9,2,1602,36,17.8271423339844
2002,9,3,1602,42,18.7380615234375
2002,9,4,1602,30,17.1475769042969
2002,9,5,1602,40,16.1521850585938
2002,9,6,1602,50,16.5670715332031
2002,9,7,1602,38,17.1367736816406
2002,9,8,1602,41,16.4949279785156
2002,9,9,1603,32,16.1223388671875
2002,9,10,1603,43,14.5523315429688
2002,9,11,1603,34,14.17177734375
2002,9,12,1603,38,16.4819580078125
2002,9,13,1603,48,16.6603942871094
2002,9,14,1603,40,16.1562438964844
2002,9,15,1603,37,16.1477294921875
2002,9,16,1604,47,15.3897033691406
2002,9,17,1604,47,15.2122741699219
2002,9,18,1604,55,15.8936706542969
2002,9,19,1604,55,15.4670959472656
2002,9,20,1604,61,15.383203125
2002,9,21,1604,27,14.4761901855469
2002,9,22,1604,46,13.3456970214844
2002,9,23,1605,38,12.7206359863281
2002,9,24,1605,39,10.6891418457031
2002,9,25,1605,46,10.9784790039063
2002,9,26,1605,58,12.0649047851563
2002,9,27,1605,49,12.7098937988281
2002,9,28,1605,44,12.3051086425781
2002,9,29,1605,48,12.1224304199219
2002,9,30,1606,60,12.7532287597656
2002,10,1,1606,49,13.7191711425781
2002,10,2,1606,51,15.5407043457031
2002,10,3,1606,37,16.0389038085938
2002,10,4,1606,52,13.8901000976563
2002,10,5,1606,43,12.1238647460938
2002,10,6,1606,33,14.0154052734375
2002,10,7,1607,53,9.8675476074219
2002,10,8,1607,39,9.91835937500002
2002,10,9,1607,52,13.0406127929688
2002,10,10,1607,41,13.8918701171875
2002,10,11,1607,42,10.5476318359375
2002,10,12,1607,50,11.2557922363281
2002,10,13,1607,61,10.5418334960938
2002,10,14,1608,52,11.9384704589844
2002,10,15,1608,45,14.2385803222656
2002,10,16,1608,49,13.3941589355469
2002,10,17,1608,40,9.7921081542969
2002,10,18,1608,47,8.43496093750002
2002,10,19,1608,39,7.1065612792969
2002,10,20,1608,30,9.67937622070315
2002,10,21,1609,42,14.9420104980469
2002,10,22,1609,47,14.1914916992188
2002,10,23,1609,33,11.0539184570313
2002,10,24,1609,35,9.37127075195315
2002,10,25,1609,41,13.4816528320313
2002,10,26,1609,49,13.1920104980469
2002,10,27,1609,59,13.7532897949219
2002,10,28,1610,35,9.81594238281252
2002,10,29,1610,36,9.2952819824219
2002,10,30,1610,32,12.1802917480469
2002,10,31,1610,39,11.4792114257813
2002,11,1,1610,44,13.396142578125
2002,11,2,1610,45,14.8214660644531
2002,11,3,1610,29,12.8470703125
2002,11,4,1611,48,10.2291809082031
2002,11,5,1611,53,8.16240844726565
2002,11,6,1611,43,8.76799926757815
2002,11,7,1611,47,7.70208129882815
2002,11,8,1611,47,7.0819030761719
2002,11,9,1611,49,10.4456420898438
2002,11,10,1611,67,11.4532409667969
2002,11,11,1612,52,11.1409851074219
2002,11,12,1612,54,10.2018371582031
2002,11,13,1612,55,11.3338256835938
2002,11,14,1612,47,10.639794921875
2002,11,15,1612,45,7.62014160156252
2002,11,16,1612,61,6.8940368652344
2002,11,17,1612,42,7.79232177734377
2002,11,18,1613,43,7.6712585449219
2002,11,19,1613,54,7.36272583007815
2002,11,20,1613,41,8.04937133789065
2002,11,21,1613,53,10.1335388183594
2002,11,22,1613,52,8.4796081542969
2002,11,23,1613,39,7.35454711914065
2002,11,24,1613,42,6.6715026855469
2002,11,25,1614,37,7.45516357421877
2002,11,26,1614,48,6.76580200195315
2002,11,27,1614,48,6.77532348632815
2002,11,28,1614,55,8.2562194824219
2002,11,29,1614,37,8.20394287109377
2002,11,30,1614,44,6.82363281250002
2002,12,1,1614,56,8.1090026855469
2002,12,2,1615,54,6.84896240234377
2002,12,3,1615,47,5.67281494140627
2002,12,4,1615,49,6.89544067382815
2002,12,5,1615,55,5.58608398437502
2002,12,6,1615,55,3.69683227539065
2002,12,7,1615,34,2.1173034667969
2002,12,8,1615,51,2.26900634765627
2002,12,9,1616,57,-0.383459472656227
2002,12,10,1616,47,2.2033630371094
2002,12,11,1616,55,2.7485290527344
2002,12,12,1616,45,4.20778808593752
2002,12,13,1616,51,5.77630004882815
2002,12,14,1616,49,6.56389770507815
2002,12,15,1616,49,8.6099792480469
2002,12,16,1617,48,7.2255798339844
2002,12,17,1617,46,4.32344970703127
2002,12,18,1617,49,1.8912292480469
2002,12,19,1617,50,-0.0221618652343523
2002,12,20,1617,42,5.82277832031252
2002,12,21,1617,53,10.0900207519531
2002,12,22,1617,42,11.5253234863281
2002,12,23,1618,55,11.5688415527344
2002,12,24,1618,45,11.2300964355469
2002,12,25,1618,45,9.90590820312502
2002,12,26,1618,52,11.4666076660156
2002,12,27,1618,64,11.4132629394531
2002,12,28,1618,38,7.52666625976565
2002,12,29,1618,37,9.86330566406252
2002,12,30,1619,60,11.3073974609375
2002,12,31,1619,58,6.90239868164065
2003,1,1,1619,52,8.94783935546877
2003,1,2,1619,54,11.3256164550781
2003,1,3,1619,55,8.09011230468752
2003,1,4,1619,30,1.83468017578127
2003,1,5,1619,45,-3.6637023925781
2003,1,6,1620,48,-1.90109863281248
2003,1,7,1620,46,-3.39719238281248
2003,1,8,1620,52,-5.90866699218748
2003,1,9,1620,69,-5.4200500488281
2003,1,10,1620,55,-3.69013061523435
2003,1,11,1620,58,-3.9416564941406
2003,1,12,1620,57,-4.06378784179685
2003,1,13,1621,51,1.04998168945315
2003,1,14,1621,52,2.99428710937502
2003,1,15,1621,52,2.56691894531252
2003,1,16,1621,44,3.51104125976565
2003,1,17,1621,59,2.07686767578127
2003,1,18,1621,40,2.39785156250002
2003,1,19,1621,45,6.23040161132815
2003,1,20,1622,55,7.6882263183594
2003,1,21,1622,53,7.77687988281252
2003,1,22,1622,47,7.0809265136719
2003,1,23,1622,50,6.42617187500002
2003,1,24,1622,50,3.2205749511719
2003,1,25,1622,49,2.31893310546877
2003,1,26,1622,36,6.2814880371094
2003,1,27,1623,67,9.7691589355469
2003,1,28,1623,58,6.70357666015627
2003,1,29,1623,49,4.1182800292969
2003,1,30,1623,48,1.05715332031252
2003,1,31,1623,42,-0.355261230468727
2003,2,1,1623,47,0.0637451171875227
2003,2,2,1623,56,3.65499267578127
2003,2,3,1624,52,4.92867431640627
2003,2,4,1624,54,1.9072204589844
2003,2,5,1624,53,0.958856201171898
2003,2,6,1624,40,0.210382080078148
2003,2,7,1624,51,3.38680419921877
2003,2,8,1624,63,5.13167724609377
2003,2,9,1624,34,5.03554687500002
2003,2,10,1625,59,4.34481201171877
2003,2,11,1625,47,4.40642700195315
2003,2,12,1625,51,2.14913330078127
2003,2,13,1625,42,-1.0492004394531
2003,2,14,1625,65,-1.2141174316406
2003,2,15,1625,54,-0.875830078124977
2003,2,16,1625,37,-1.3043273925781
2003,2,17,1626,40,-1.58746948242185
2003,2,18,1626,54,-1.60196533203123
2003,2,19,1626,43,0.825524902343773
2003,2,20,1626,58,3.94912109375002
2003,2,21,1626,39,3.0416198730469
2003,2,22,1626,37,3.13149414062502
2003,2,23,1626,52,6.29964599609377
2003,2,24,1627,55,7.4622741699219
2003,2,25,1627,54,7.32735595703127
2003,2,26,1627,45,8.45916137695315
2003,2,27,1627,54,9.5128112792969
2003,2,28,1627,51,7.95949707031252
2003,3,1,1627,65,9.69674072265627
2003,3,2,1627,57,7.22466430664065
2003,3,3,1628,44,4.67705688476565
2003,3,4,1628,48,8.31759033203127
2003,3,5,1628,66,9.77007446289065
2003,3,6,1628,41,7.97271118164065
2003,3,7,1628,53,6.10140380859377
2003,3,8,1628,53,7.61409912109377
2003,3,9,1628,48,9.23262939453127
2003,3,10,1629,59,9.45070800781252
2003,3,11,1629,55,13.0574279785156
2003,3,12,1629,71,9.50527343750002
2003,3,13,1629,47,6.11977539062502
2003,3,14,1629,40,5.69606933593752
2003,3,15,1629,49,5.47316894531252
2003,3,16,1629,33,5.65419921875002
2003,3,17,1630,52,6.45064697265627
2003,3,18,1630,60,6.20427856445315
2003,3,19,1630,47,6.75917968750002
2003,3,20,1630,56,6.50246582031252
2003,3,21,1630,53,6.99282226562502
2003,3,22,1630,44,7.48580322265627
2003,3,23,1630,45,9.76156005859377
2003,3,24,1631,46,11.4382568359375
2003,3,25,1631,50,12.9236999511719
2003,3,26,1631,37,12.721337890625
2003,3,27,1631,46,12.3456359863281
2003,3,28,1631,40,12.5139099121094
2003,3,29,1631,50,13.3918090820313
2003,3,30,1631,40,12.5438171386719
2003,3,31,1632,44,8.71871337890627
2003,4,1,1632,51,9.9746032714844
2003,4,2,1632,46,6.89913330078127
2003,4,3,1632,34,5.7845397949219
2003,4,4,1632,44,7.2551208496094
2003,4,5,1632,43,8.85027465820315
2003,4,6,1632,36,7.2361999511719
2003,4,7,1633,37,4.43279418945315
2003,4,8,1633,43,3.45464477539065
2003,4,9,1633,43,4.19475708007815
2003,4,10,1633,49,3.6208435058594
2003,4,11,1633,59,4.7089782714844
2003,4,12,1633,46,9.07222900390627
2003,4,13,1633,52,11.7914978027344
2003,4,14,1634,63,14.9323364257813
2003,4,15,1634,52,16.1632934570313
2003,4,16,1634,40,15.818994140625
2003,4,17,1634,53,16.5083251953125
2003,4,18,1634,42,15.7552734375
2003,4,19,1634,42,11.0681091308594
2003,4,20,1634,44,10.6719909667969
2003,4,21,1635,38,13.0648132324219
2003,4,22,1635,43,12.9720092773438
2003,4,23,1635,45,14.0701843261719
2003,4,24,1635,48,15.8627258300781
2003,4,25,1635,62,17.1885620117188
2003,4,26,1635,42,13.9443603515625
2003,4,27,1635,39,13.2184692382813
2003,4,28,1636,55,17.3049560546875
2003,4,29,1636,40,15.3908935546875
2003,4,30,1636,44,13.4802185058594
2003,5,1,1636,48,13.3588500976563
2003,5,2,1636,45,13.4062744140625
2003,5,3,1636,45,12.2716613769531
2003,5,4,1636,38,16.7532287597656
2003,5,5,1637,51,13.6906372070313
2003,5,6,1637,51,12.2402282714844
2003,5,7,1637,47,13.7891174316406
2003,5,8,1637,40,15.280419921875
2003,5,9,1637,40,12.9953552246094
2003,5,10,1637,45,12.0956359863281
2003,5,11,1637,33,14.1013427734375
2003,5,12,1638,51,12.785302734375
2003,5,13,1638,40,9.8384948730469
2003,5,14,1638,50,10.1052795410156
2003,5,15,1638,48,10.0870910644531
2003,5,16,1638,43,12.6033264160156
2003,5,17,1638,41,14.2986389160156
2003,5,18,1638,43,14.7932983398438
2003,5,19,1639,57,13.7491088867188
2003,5,20,1639,56,12.5281311035156
2003,5,21,1639,40,12.9742980957031
2003,5,22,1639,54,16.1374450683594
2003,5,23,1639,58,15.3927551269531
2003,5,24,1639,44,13.5571533203125
2003,5,25,1639,29,12.4291015625
2003,5,26,1640,36,13.1443420410156
2003,5,27,1640,43,15.7257019042969
2003,5,28,1640,40,17.79140625
2003,5,29,1640,45,19.5760437011719
2003,5,30,1640,49,20.9043823242188
2003,5,31,1640,49,21.411767578125
2003,6,1,1640,41,22.6448303222656
2003,6,2,1641,51,19.4968505859375
2003,6,3,1641,43,18.4383483886719
2003,6,4,1641,46,19.6348510742188
2003,6,5,1641,42,18.1215148925781
2003,6,6,1641,43,20.0017028808594
2003,6,7,1641,48,21.195458984375
2003,6,8,1641,42,20.3763671875
2003,6,9,1642,39,18.6961303710938
2003,6,10,1642,44,21.3481384277344
2003,6,11,1642,39,20.0382934570313
